po_id,tracking_number,carrier,delivery_date,planned_lead_days,actual_lead_days,is_late,delay_days,has_defect,inspection_status,status
PO73047,TRK-53441180,DHL Express,2024-01-28,4,1,False,0,False,Passed Inspection,Delivered
PO73048,TRK-66406084,Kuehne+Nagel,2025-01-15,22,38,True,16,False,Passed Inspection,Delivered
PO73049,TRK-35226769,Kuehne+Nagel,2023-07-25,5,18,True,13,False,Passed Inspection,Delivered
PO73050,TRK-40535909,Kuehne+Nagel,2024-03-03,7,4,False,0,True,Minor Defect - Accepted,Delivered
PO73051,TRK-88101342,Blue Dart Cargo,2025-08-03,22,19,False,0,False,Passed Inspection,Delivered
PO73052,TRK-81546591,DHL Express,2025-09-28,20,19,False,0,False,Passed Inspection,Delivered
PO73053,TRK-97075926,Maersk Line,2024-04-15,3,15,True,12,False,Passed Inspection,Delivered
PO73054,TRK-16461089,DB Schenker Logistics,2024-03-20,18,17,False,0,False,Passed Inspection,Delivered
PO73055,TRK-98773867,Maersk Line,2025-09-18,36,34,False,0,False,Passed Inspection,Delivered
PO73056,TRK-89696575,Blue Dart Cargo,2023-08-23,14,13,False,0,False,Passed Inspection,Delivered
PO73057,TRK-52485344,DB Schenker Logistics,2023-03-19,12,11,False,0,False,Passed Inspection,Delivered
PO73058,TRK-10993739,FedEx Supply Chain,2023-05-07,35,47,True,12,False,Passed Inspection,Delivered
PO73059,TRK-45546390,DHL Express,2023-05-21,6,19,True,13,False,Passed Inspection,Delivered
PO73060,TRK-56858162,DHL Express,2025-09-01,13,11,False,0,False,Passed Inspection,Delivered
PO73061,TRK-28477834,DHL Express,2023-03-26,37,40,True,3,False,Passed Inspection,Delivered
PO73062,TRK-58471377,FedEx Supply Chain,2024-02-05,37,37,False,0,False,Passed Inspection,Delivered
PO73063,TRK-12176581,Maersk Line,2024-12-08,36,48,True,12,False,Passed Inspection,Delivered
PO73064,TRK-51388282,Blue Dart Cargo,2024-11-23,19,25,True,6,False,Passed Inspection,Delivered
PO73065,TRK-32563999,Kuehne+Nagel,2025-08-15,28,47,True,19,False,Passed Inspection,Delivered
PO73066,TRK-24463100,Maersk Line,2026-01-06,8,27,True,19,False,Passed Inspection,In Transit
PO73067,TRK-76339823,Maersk Line,2024-03-25,11,9,False,0,False,Passed Inspection,Delivered
PO73068,TRK-96998417,Maersk Line,2023-10-07,27,24,False,0,False,Passed Inspection,Delivered
PO73069,TRK-32397535,DB Schenker Logistics,2023-04-25,16,15,False,0,False,Passed Inspection,Delivered
PO73070,TRK-32602524,Blue Dart Cargo,2025-09-27,21,24,True,3,False,Passed Inspection,Delivered
PO73071,TRK-85260312,FedEx Supply Chain,2024-02-20,8,7,False,0,False,Passed Inspection,Delivered
PO73072,TRK-49198247,DHL Express,2025-10-01,15,21,True,6,False,Passed Inspection,Delivered
PO73073,TRK-90622885,Maersk Line,2024-02-23,18,37,True,19,False,Passed Inspection,Delivered
PO73074,TRK-77617855,Maersk Line,2025-04-11,4,4,False,0,False,Passed Inspection,Delivered
PO73075,TRK-54705259,DB Schenker Logistics,2024-12-25,5,20,True,15,False,Passed Inspection,Delivered
PO73076,TRK-96598649,Kuehne+Nagel,2025-04-04,26,43,True,17,False,Passed Inspection,Delivered
PO73077,TRK-10212398,Blue Dart Cargo,2024-12-16,2,1,False,0,False,Passed Inspection,Delivered
PO73078,TRK-86191458,Blue Dart Cargo,2024-01-05,14,33,True,19,False,Passed Inspection,Delivered
PO73079,TRK-83452895,DB Schenker Logistics,2023-05-10,16,17,True,1,False,Passed Inspection,Delivered
PO73080,TRK-18519011,Kuehne+Nagel,2023-01-25,4,13,True,9,False,Passed Inspection,Delivered
PO73081,TRK-96023180,DB Schenker Logistics,2024-04-30,28,25,False,0,False,Passed Inspection,Delivered
PO73082,TRK-49090095,Maersk Line,2025-09-10,10,7,False,0,False,Passed Inspection,Delivered
PO73083,TRK-96228464,DB Schenker Logistics,2025-01-04,16,31,True,15,False,Passed Inspection,Delivered
PO73084,TRK-17201554,DB Schenker Logistics,2025-02-23,24,46,True,22,False,Passed Inspection,Delivered
PO73085,TRK-48451644,DB Schenker Logistics,2023-10-23,13,12,False,0,False,Passed Inspection,Delivered
PO73086,TRK-94856200,DHL Express,2024-07-04,14,18,True,4,False,Passed Inspection,Delivered
PO73087,TRK-69321258,Kuehne+Nagel,2024-03-27,8,6,False,0,False,Passed Inspection,Delivered
PO73088,TRK-53120399,FedEx Supply Chain,2023-06-05,7,6,False,0,False,Passed Inspection,Delivered
PO73089,TRK-38313060,Maersk Line,2024-11-19,20,17,False,0,False,Passed Inspection,Delivered
PO73090,TRK-26612421,DHL Express,2024-03-01,18,28,True,10,False,Passed Inspection,Delivered
PO73091,TRK-79053010,DB Schenker Logistics,2024-04-16,24,30,True,6,False,Passed Inspection,Delivered
PO73092,TRK-26391266,DB Schenker Logistics,2024-11-01,18,17,False,0,False,Passed Inspection,Delivered
PO73093,TRK-38918087,DHL Express,2023-03-05,21,30,True,9,False,Passed Inspection,Delivered
PO73094,TRK-89876098,DB Schenker Logistics,2025-11-06,18,15,False,0,False,Passed Inspection,Delivered
PO73095,TRK-62340366,Maersk Line,2023-09-12,12,11,False,0,False,Passed Inspection,Delivered
PO73096,TRK-13763979,Maersk Line,2025-01-31,20,18,False,0,False,Passed Inspection,Delivered
PO73097,TRK-52734355,Blue Dart Cargo,2025-06-01,36,33,False,0,False,Passed Inspection,Delivered
PO73098,TRK-68069034,DHL Express,2023-08-08,39,51,True,12,False,Passed Inspection,Delivered
PO73099,TRK-28165726,DB Schenker Logistics,2023-11-12,33,43,True,10,False,Passed Inspection,Delivered
PO73100,TRK-93564961,FedEx Supply Chain,2024-03-31,3,4,True,1,False,Passed Inspection,Delivered
PO73101,TRK-89350164,Kuehne+Nagel,2025-07-09,26,25,False,0,False,Passed Inspection,Delivered
PO73102,TRK-42211695,Blue Dart Cargo,2024-12-21,4,24,True,20,True,Minor Defect - Accepted,Delivered
PO73103,TRK-37444587,DHL Express,2024-06-04,3,9,True,6,False,Passed Inspection,Delivered
PO73104,TRK-34085056,FedEx Supply Chain,2025-07-27,11,8,False,0,False,Passed Inspection,Delivered
PO73105,TRK-67387875,Kuehne+Nagel,2024-06-27,27,26,False,0,False,Passed Inspection,Delivered
PO73106,TRK-64813944,Kuehne+Nagel,2025-09-11,17,14,False,0,False,Passed Inspection,Delivered
PO73107,TRK-21999928,DHL Express,2025-05-11,18,18,False,0,True,Minor Defect - Accepted,Delivered
PO73108,TRK-40271974,DHL Express,2023-08-30,33,53,True,20,False,Passed Inspection,Delivered
PO73109,TRK-27231389,DB Schenker Logistics,2024-04-03,26,39,True,13,False,Passed Inspection,Delivered
PO73110,TRK-58510130,Kuehne+Nagel,2023-03-10,28,41,True,13,False,Passed Inspection,Delivered
PO73111,TRK-84951301,Kuehne+Nagel,2023-10-27,38,38,False,0,False,Passed Inspection,Delivered
PO73112,TRK-17003649,Maersk Line,2023-03-08,22,42,True,20,False,Passed Inspection,Delivered
PO73113,TRK-27872440,DHL Express,2023-06-04,22,39,True,17,False,Passed Inspection,Delivered
PO73114,TRK-71876899,DB Schenker Logistics,2023-01-31,21,26,True,5,False,Passed Inspection,Delivered
PO73115,TRK-13734336,Kuehne+Nagel,2025-02-10,36,36,False,0,False,Passed Inspection,Delivered
PO73116,TRK-67145849,DHL Express,2024-04-01,11,8,False,0,False,Passed Inspection,Delivered
PO73117,TRK-13753216,FedEx Supply Chain,2024-07-06,27,38,True,11,False,Passed Inspection,Delivered
PO73118,TRK-46134455,FedEx Supply Chain,2025-06-01,30,45,True,15,False,Passed Inspection,Delivered
PO73119,TRK-44505211,DB Schenker Logistics,2025-07-24,30,49,True,19,False,Passed Inspection,Delivered
PO73120,TRK-31543485,DB Schenker Logistics,2024-08-30,26,24,False,0,False,Passed Inspection,Delivered
PO73121,TRK-16764103,DB Schenker Logistics,2024-05-29,15,13,False,0,False,Passed Inspection,Delivered
PO73122,TRK-75376492,Kuehne+Nagel,2024-12-18,9,6,False,0,False,Passed Inspection,Delivered
PO73123,TRK-81403367,DB Schenker Logistics,2024-04-19,21,20,False,0,False,Passed Inspection,Delivered
PO73124,TRK-79036666,DB Schenker Logistics,2024-05-25,26,26,False,0,False,Passed Inspection,Delivered
PO73125,TRK-41216077,FedEx Supply Chain,2023-12-08,3,14,True,11,False,Passed Inspection,Delivered
PO73126,TRK-58065346,FedEx Supply Chain,2023-08-20,16,24,True,8,False,Passed Inspection,Delivered
PO73127,TRK-50035231,Maersk Line,2023-09-25,32,49,True,17,False,Passed Inspection,Delivered
PO73128,TRK-51737396,FedEx Supply Chain,2025-02-01,28,45,True,17,False,Passed Inspection,Delivered
PO73129,TRK-56859011,DHL Express,2025-07-19,21,21,False,0,False,Passed Inspection,Delivered
PO73130,TRK-27994457,DB Schenker Logistics,2024-04-16,11,8,False,0,False,Passed Inspection,Delivered
PO73131,TRK-88220569,DB Schenker Logistics,2023-04-26,13,11,False,0,False,Passed Inspection,Delivered
PO73132,TRK-20824035,Blue Dart Cargo,2024-11-18,21,19,False,0,False,Passed Inspection,Delivered
PO73133,TRK-69729100,Maersk Line,2025-10-08,25,24,False,0,False,Passed Inspection,Delivered
PO73134,TRK-82602748,DB Schenker Logistics,2024-08-24,25,24,False,0,False,Passed Inspection,Delivered
PO73135,TRK-53840550,FedEx Supply Chain,2023-02-28,19,29,True,10,False,Passed Inspection,Delivered
PO73136,TRK-76894349,Maersk Line,2023-04-24,27,24,False,0,False,Passed Inspection,Delivered
PO73137,TRK-57625703,DHL Express,2024-08-29,35,35,False,0,False,Passed Inspection,Delivered
PO73138,TRK-90164743,DHL Express,2025-08-03,3,2,False,0,True,Major Defect - Rejected,Delivered
PO73139,TRK-73223379,Maersk Line,2023-03-22,19,17,False,0,False,Passed Inspection,Delivered
PO73140,TRK-98856096,Kuehne+Nagel,2025-05-05,30,30,False,0,False,Passed Inspection,Delivered
PO73141,TRK-48295428,FedEx Supply Chain,2025-05-26,14,23,True,9,False,Passed Inspection,Delivered
PO73142,TRK-12418091,DB Schenker Logistics,2023-04-04,35,37,True,2,False,Passed Inspection,Delivered
PO73143,TRK-97805936,FedEx Supply Chain,2023-09-26,20,37,True,17,True,Major Defect - Rejected,Delivered
PO73144,TRK-47987286,FedEx Supply Chain,2023-01-23,18,18,False,0,False,Passed Inspection,Delivered
PO73145,TRK-54031875,Maersk Line,2024-10-14,35,33,False,0,True,Minor Defect - Accepted,Delivered
PO73146,TRK-48244148,DB Schenker Logistics,2023-07-23,9,12,True,3,False,Passed Inspection,Delivered
PO73147,TRK-44017896,DHL Express,2025-10-23,24,23,False,0,False,Passed Inspection,Delivered
PO73148,TRK-55555439,DHL Express,2023-05-12,35,32,False,0,False,Passed Inspection,Delivered
PO73149,TRK-49880322,Kuehne+Nagel,2025-02-08,39,59,True,20,False,Passed Inspection,Delivered
PO73150,TRK-16225547,DB Schenker Logistics,2025-06-21,26,41,True,15,False,Passed Inspection,Delivered
PO73151,TRK-88273335,DB Schenker Logistics,2023-08-11,28,27,False,0,False,Passed Inspection,Delivered
PO73152,TRK-85790001,DHL Express,2023-11-24,39,51,True,12,False,Passed Inspection,Delivered
PO73153,TRK-62425101,Blue Dart Cargo,2025-06-18,30,27,False,0,True,Minor Defect - Accepted,Delivered
PO73154,TRK-75054688,Blue Dart Cargo,2023-05-15,16,33,True,17,False,Passed Inspection,Delivered
PO73155,TRK-96119517,Kuehne+Nagel,2024-05-26,28,28,False,0,False,Passed Inspection,Delivered
PO73156,TRK-89437699,DB Schenker Logistics,2023-10-18,20,17,False,0,False,Passed Inspection,Delivered
PO73157,TRK-88993608,Blue Dart Cargo,2023-02-05,21,21,False,0,False,Passed Inspection,Delivered
PO73158,TRK-60856199,Maersk Line,2024-05-27,21,18,False,0,False,Passed Inspection,Delivered
PO73159,TRK-57245067,DB Schenker Logistics,2024-07-31,35,44,True,9,False,Passed Inspection,Delivered
PO73160,TRK-98132136,DB Schenker Logistics,2024-01-23,7,7,False,0,False,Passed Inspection,Delivered
PO73161,TRK-77971143,Maersk Line,2025-06-19,11,11,False,0,False,Passed Inspection,Delivered
PO73162,TRK-55251859,Blue Dart Cargo,2023-05-25,34,39,True,5,False,Passed Inspection,Delivered
PO73163,TRK-84075429,DB Schenker Logistics,2024-05-09,20,24,True,4,False,Passed Inspection,Delivered
PO73164,TRK-15131388,FedEx Supply Chain,2023-08-01,12,15,True,3,False,Passed Inspection,Delivered
PO73165,TRK-36426392,DB Schenker Logistics,2025-05-14,35,34,False,0,False,Passed Inspection,Delivered
PO73166,TRK-15502248,DHL Express,2024-09-02,3,1,False,0,True,Minor Defect - Accepted,Delivered
PO73167,TRK-92594887,Maersk Line,2025-02-27,16,16,False,0,False,Passed Inspection,Delivered
PO73168,TRK-94686183,Blue Dart Cargo,2023-05-15,19,17,False,0,False,Passed Inspection,Delivered
PO73169,TRK-47246322,Blue Dart Cargo,2024-05-25,13,10,False,0,False,Passed Inspection,Delivered
PO73170,TRK-51147142,DHL Express,2023-03-24,12,27,True,15,False,Passed Inspection,Delivered
PO73171,TRK-92655046,Maersk Line,2024-01-31,21,42,True,21,False,Passed Inspection,Delivered
PO73172,TRK-35071031,Kuehne+Nagel,2025-12-07,28,36,True,8,False,Passed Inspection,Delivered
PO73173,TRK-80662715,DB Schenker Logistics,2025-04-14,22,39,True,17,False,Passed Inspection,Delivered
PO73174,TRK-95067273,Maersk Line,2023-04-20,24,24,False,0,False,Passed Inspection,Delivered
PO73175,TRK-61059963,Blue Dart Cargo,2024-03-03,27,24,False,0,False,Passed Inspection,Delivered
PO73176,TRK-15568946,DB Schenker Logistics,2025-08-27,4,16,True,12,False,Passed Inspection,Delivered
PO73177,TRK-45699833,DB Schenker Logistics,2023-07-20,17,14,False,0,False,Passed Inspection,Delivered
PO73178,TRK-23944999,Blue Dart Cargo,2025-04-16,7,7,False,0,False,Passed Inspection,Delivered
PO73179,TRK-43420800,Kuehne+Nagel,2024-02-07,37,51,True,14,False,Passed Inspection,Delivered
PO73180,TRK-40570714,DB Schenker Logistics,2024-07-09,25,33,True,8,False,Passed Inspection,Delivered
PO73181,TRK-36691114,Maersk Line,2025-09-13,12,26,True,14,False,Passed Inspection,Delivered
PO73182,TRK-44155559,DHL Express,2025-01-31,8,25,True,17,False,Passed Inspection,Delivered
PO73183,TRK-64898658,DHL Express,2023-11-27,13,20,True,7,False,Passed Inspection,Delivered
PO73184,TRK-73904919,FedEx Supply Chain,2023-01-28,18,18,False,0,False,Passed Inspection,Delivered
PO73185,TRK-81458318,Blue Dart Cargo,2023-10-03,21,18,False,0,False,Passed Inspection,Delivered
PO73186,TRK-28880886,Kuehne+Nagel,2024-05-02,32,30,False,0,False,Passed Inspection,Delivered
PO73187,TRK-43903834,Blue Dart Cargo,2023-06-22,13,26,True,13,False,Passed Inspection,Delivered
PO73188,TRK-96009549,DHL Express,2025-09-21,13,29,True,16,False,Passed Inspection,Delivered
PO73189,TRK-22742760,Maersk Line,2023-03-28,27,26,False,0,False,Passed Inspection,Delivered
PO73190,TRK-16111052,Kuehne+Nagel,2024-09-06,22,22,False,0,False,Passed Inspection,Delivered
PO73191,TRK-20768644,Blue Dart Cargo,2025-12-21,16,16,False,0,False,Passed Inspection,Delivered
PO73192,TRK-10134636,Kuehne+Nagel,2024-01-30,14,28,True,14,False,Passed Inspection,Delivered
PO73193,TRK-14848839,FedEx Supply Chain,2024-08-11,2,1,False,0,False,Passed Inspection,Delivered
PO73194,TRK-86720219,Maersk Line,2023-04-25,37,34,False,0,False,Passed Inspection,Delivered
PO73195,TRK-81474889,Blue Dart Cargo,2025-04-16,22,38,True,16,False,Passed Inspection,Delivered
PO73196,TRK-47522976,DB Schenker Logistics,2025-12-17,14,11,False,0,False,Passed Inspection,Delivered
PO73197,TRK-33824155,FedEx Supply Chain,2025-05-21,9,25,True,16,False,Passed Inspection,Delivered
PO73198,TRK-14182252,DHL Express,2023-07-18,23,35,True,12,False,Passed Inspection,Delivered
PO73199,TRK-85590638,DHL Express,2024-03-07,33,46,True,13,False,Passed Inspection,Delivered
PO73200,TRK-94580215,DHL Express,2025-03-23,20,20,False,0,False,Passed Inspection,Delivered
PO73201,TRK-34796680,DB Schenker Logistics,2025-06-22,18,29,True,11,False,Passed Inspection,Delivered
PO73202,TRK-47964024,DB Schenker Logistics,2024-04-03,15,17,True,2,False,Passed Inspection,Delivered
PO73203,TRK-55227502,Blue Dart Cargo,2025-12-25,38,37,False,0,False,Passed Inspection,Delivered
PO73204,TRK-39978546,Maersk Line,2023-08-25,14,14,False,0,False,Passed Inspection,Delivered
PO73205,TRK-24953085,Blue Dart Cargo,2025-04-08,18,16,False,0,False,Passed Inspection,Delivered
PO73206,TRK-31163731,Maersk Line,2024-07-13,16,16,False,0,False,Passed Inspection,Delivered
PO73207,TRK-45008989,FedEx Supply Chain,2025-03-29,36,39,True,3,False,Passed Inspection,Delivered
PO73208,TRK-31469217,Maersk Line,2024-11-17,33,34,True,1,False,Passed Inspection,Delivered
PO73209,TRK-34859367,Blue Dart Cargo,2024-05-05,17,17,False,0,False,Passed Inspection,Delivered
PO73210,TRK-68694779,DB Schenker Logistics,2025-07-09,30,28,False,0,False,Passed Inspection,Delivered
PO73211,TRK-16122689,Maersk Line,2025-07-31,22,21,False,0,False,Passed Inspection,Delivered
PO73212,TRK-15059545,DB Schenker Logistics,2025-07-04,8,21,True,13,False,Passed Inspection,Delivered
PO73213,TRK-58730142,Maersk Line,2023-05-06,11,28,True,17,False,Passed Inspection,Delivered
PO73214,TRK-25874556,DHL Express,2024-05-25,38,47,True,9,False,Passed Inspection,Delivered
PO73215,TRK-59422450,Blue Dart Cargo,2025-04-25,25,25,False,0,False,Passed Inspection,Delivered
PO73216,TRK-92517089,DB Schenker Logistics,2025-08-21,16,14,False,0,False,Passed Inspection,Delivered
PO73217,TRK-82477738,DHL Express,2024-02-21,20,20,False,0,False,Passed Inspection,Delivered
PO73218,TRK-90040538,Maersk Line,2025-04-29,30,39,True,9,False,Passed Inspection,Delivered
PO73219,TRK-22240341,FedEx Supply Chain,2024-10-15,37,34,False,0,False,Passed Inspection,Delivered
PO73220,TRK-55326284,DHL Express,2023-10-03,16,34,True,18,False,Passed Inspection,Delivered
PO73221,TRK-63048005,FedEx Supply Chain,2025-09-21,14,17,True,3,False,Passed Inspection,Delivered
PO73222,TRK-17136749,Kuehne+Nagel,2024-05-10,9,8,False,0,False,Passed Inspection,Delivered
PO73223,TRK-93739587,Blue Dart Cargo,2024-11-04,11,11,False,0,False,Passed Inspection,Delivered
PO73224,TRK-87390661,Maersk Line,2023-11-26,2,14,True,12,False,Passed Inspection,Delivered
PO73225,TRK-14450120,FedEx Supply Chain,2023-03-12,24,42,True,18,False,Passed Inspection,Delivered
PO73226,TRK-58767402,Kuehne+Nagel,2024-05-23,13,13,False,0,False,Passed Inspection,Delivered
PO73227,TRK-89701691,DHL Express,2025-03-03,3,1,False,0,False,Passed Inspection,Delivered
PO73228,TRK-67756685,FedEx Supply Chain,2024-01-20,27,26,False,0,False,Passed Inspection,Delivered
PO73229,TRK-16444635,Blue Dart Cargo,2025-11-01,16,18,True,2,False,Passed Inspection,Delivered
PO73230,TRK-21911073,Blue Dart Cargo,2025-04-06,6,5,False,0,False,Passed Inspection,Delivered
PO73231,TRK-84898322,Kuehne+Nagel,2025-01-06,13,33,True,20,False,Passed Inspection,Delivered
PO73232,TRK-71702729,Kuehne+Nagel,2025-07-02,24,30,True,6,False,Passed Inspection,Delivered
PO73233,TRK-94873506,DHL Express,2025-09-03,23,33,True,10,False,Passed Inspection,Delivered
PO73234,TRK-22782648,DB Schenker Logistics,2025-03-16,18,16,False,0,False,Passed Inspection,Delivered
PO73235,TRK-66260927,Kuehne+Nagel,2025-07-22,13,30,True,17,False,Passed Inspection,Delivered
PO73236,TRK-50419440,DHL Express,2025-03-14,20,22,True,2,False,Passed Inspection,Delivered
PO73237,TRK-26346465,Kuehne+Nagel,2025-09-14,32,44,True,12,False,Passed Inspection,Delivered
PO73238,TRK-44081174,Kuehne+Nagel,2023-04-30,5,6,True,1,False,Passed Inspection,Delivered
PO73239,TRK-91309912,DB Schenker Logistics,2024-02-07,14,26,True,12,False,Passed Inspection,Delivered
PO73240,TRK-87953905,FedEx Supply Chain,2025-09-21,21,22,True,1,False,Passed Inspection,Delivered
PO73241,TRK-90894912,FedEx Supply Chain,2024-07-07,18,34,True,16,False,Passed Inspection,Delivered
PO73242,TRK-83511270,Blue Dart Cargo,2023-01-23,8,6,False,0,False,Passed Inspection,Delivered
PO73243,TRK-14578526,Kuehne+Nagel,2025-07-20,6,3,False,0,False,Passed Inspection,Delivered
PO73244,TRK-10675076,DHL Express,2025-01-21,20,34,True,14,False,Passed Inspection,Delivered
PO73245,TRK-82895309,FedEx Supply Chain,2025-09-30,3,7,True,4,False,Passed Inspection,Delivered
PO73246,TRK-72642913,Kuehne+Nagel,2023-02-21,18,34,True,16,False,Passed Inspection,Delivered
PO73247,TRK-66937658,DB Schenker Logistics,2023-06-29,14,19,True,5,True,Minor Defect - Accepted,Delivered
PO73248,TRK-72505012,Kuehne+Nagel,2024-08-18,25,37,True,12,False,Passed Inspection,Delivered
PO73249,TRK-49261768,DB Schenker Logistics,2023-07-23,7,5,False,0,False,Passed Inspection,Delivered
PO73250,TRK-66078022,Kuehne+Nagel,2024-08-21,28,28,False,0,False,Passed Inspection,Delivered
PO73251,TRK-87024166,Kuehne+Nagel,2024-02-02,8,18,True,10,False,Passed Inspection,Delivered
PO73252,TRK-89124910,Kuehne+Nagel,2023-09-09,22,21,False,0,False,Passed Inspection,Delivered
PO73253,TRK-79254378,FedEx Supply Chain,2025-05-15,24,22,False,0,False,Passed Inspection,Delivered
PO73254,TRK-46509304,Maersk Line,2023-02-20,9,8,False,0,False,Passed Inspection,Delivered
PO73255,TRK-68589976,Blue Dart Cargo,2025-09-04,20,19,False,0,False,Passed Inspection,Delivered
PO73256,TRK-44697724,DB Schenker Logistics,2023-07-27,28,39,True,11,False,Passed Inspection,Delivered
PO73257,TRK-77577434,Maersk Line,2024-10-08,5,11,True,6,True,Major Defect - Rejected,Delivered
PO73258,TRK-24168036,Blue Dart Cargo,2026-01-12,2,22,True,20,True,Minor Defect - Accepted,In Transit
PO73259,TRK-64916269,DHL Express,2023-05-08,4,3,False,0,False,Passed Inspection,Delivered
PO73260,TRK-58629146,DB Schenker Logistics,2025-11-06,29,26,False,0,False,Passed Inspection,Delivered
PO73261,TRK-70771830,FedEx Supply Chain,2023-12-31,18,32,True,14,False,Passed Inspection,Delivered
PO73262,TRK-11029103,FedEx Supply Chain,2025-04-14,25,23,False,0,False,Passed Inspection,Delivered
PO73263,TRK-79340880,FedEx Supply Chain,2025-08-25,12,29,True,17,False,Passed Inspection,Delivered
PO73264,TRK-54656737,FedEx Supply Chain,2023-10-23,28,42,True,14,False,Passed Inspection,Delivered
PO73265,TRK-11176361,DHL Express,2024-01-24,3,8,True,5,False,Passed Inspection,Delivered
PO73266,TRK-56065993,Blue Dart Cargo,2025-08-17,3,17,True,14,False,Passed Inspection,Delivered
PO73267,TRK-68522245,Kuehne+Nagel,2023-04-24,3,1,False,0,False,Passed Inspection,Delivered
PO73268,TRK-26726419,FedEx Supply Chain,2023-05-20,24,21,False,0,False,Passed Inspection,Delivered
PO73269,TRK-84506424,Blue Dart Cargo,2023-12-15,21,18,False,0,False,Passed Inspection,Delivered
PO73270,TRK-10894548,FedEx Supply Chain,2024-11-08,15,17,True,2,False,Passed Inspection,Delivered
PO73271,TRK-97642927,DB Schenker Logistics,2025-07-11,22,39,True,17,False,Passed Inspection,Delivered
PO73272,TRK-23650119,Maersk Line,2024-09-14,8,6,False,0,False,Passed Inspection,Delivered
PO73273,TRK-64176455,Kuehne+Nagel,2024-08-03,20,40,True,20,False,Passed Inspection,Delivered
PO73274,TRK-94529899,Blue Dart Cargo,2025-09-02,24,22,False,0,True,Major Defect - Rejected,Delivered
PO73275,TRK-35209515,Blue Dart Cargo,2023-08-13,21,37,True,16,False,Passed Inspection,Delivered
PO73276,TRK-64839184,FedEx Supply Chain,2025-11-07,38,54,True,16,False,Passed Inspection,Delivered
PO73277,TRK-20551567,Blue Dart Cargo,2023-12-30,24,21,False,0,False,Passed Inspection,Delivered
PO73278,TRK-65095262,Maersk Line,2023-11-08,11,9,False,0,False,Passed Inspection,Delivered
PO73279,TRK-59755561,Kuehne+Nagel,2025-12-10,19,30,True,11,False,Passed Inspection,Delivered
PO73280,TRK-70077000,DB Schenker Logistics,2025-01-01,5,24,True,19,False,Passed Inspection,Delivered
PO73281,TRK-86361361,Blue Dart Cargo,2024-05-01,14,14,False,0,False,Passed Inspection,Delivered
PO73282,TRK-66937400,Maersk Line,2023-12-29,2,1,False,0,False,Passed Inspection,Delivered
PO73283,TRK-77103538,Kuehne+Nagel,2024-06-04,34,37,True,3,False,Passed Inspection,Delivered
PO73284,TRK-79379487,DHL Express,2025-06-23,19,38,True,19,False,Passed Inspection,Delivered
PO73285,TRK-93134090,Kuehne+Nagel,2023-06-21,7,4,False,0,False,Passed Inspection,Delivered
PO73286,TRK-94269322,Kuehne+Nagel,2023-07-12,4,2,False,0,False,Passed Inspection,Delivered
PO73287,TRK-26880214,Kuehne+Nagel,2023-12-30,24,30,True,6,False,Passed Inspection,Delivered
PO73288,TRK-81623080,FedEx Supply Chain,2024-06-26,15,14,False,0,False,Passed Inspection,Delivered
PO73289,TRK-74003464,Blue Dart Cargo,2025-06-29,20,18,False,0,False,Passed Inspection,Delivered
PO73290,TRK-32961655,Maersk Line,2023-09-07,5,19,True,14,False,Passed Inspection,Delivered
PO73291,TRK-80994431,Kuehne+Nagel,2025-06-02,23,23,False,0,False,Passed Inspection,Delivered
PO73292,TRK-18800437,FedEx Supply Chain,2025-11-02,24,43,True,19,False,Passed Inspection,Delivered
PO73293,TRK-53282087,Maersk Line,2024-05-12,21,21,False,0,False,Passed Inspection,Delivered
PO73294,TRK-43415250,DHL Express,2025-12-24,18,36,True,18,False,Passed Inspection,Delivered
PO73295,TRK-29224581,FedEx Supply Chain,2025-09-17,15,12,False,0,False,Passed Inspection,Delivered
PO73296,TRK-76064669,Kuehne+Nagel,2025-06-20,12,29,True,17,False,Passed Inspection,Delivered
PO73297,TRK-79325621,FedEx Supply Chain,2024-03-11,20,19,False,0,False,Passed Inspection,Delivered
PO73298,TRK-50516177,Blue Dart Cargo,2024-01-07,25,42,True,17,False,Passed Inspection,Delivered
PO73299,TRK-95481681,FedEx Supply Chain,2025-08-24,9,20,True,11,False,Passed Inspection,Delivered
PO73300,TRK-60043946,DHL Express,2024-06-03,37,36,False,0,False,Passed Inspection,Delivered
PO73301,TRK-82373496,Blue Dart Cargo,2023-02-05,4,1,False,0,False,Passed Inspection,Delivered
PO73302,TRK-75835996,DB Schenker Logistics,2025-03-12,17,16,False,0,False,Passed Inspection,Delivered
PO73303,TRK-96528363,DHL Express,2024-03-01,26,45,True,19,False,Passed Inspection,Delivered
PO73304,TRK-54336625,FedEx Supply Chain,2025-11-22,14,32,True,18,False,Passed Inspection,Delivered
PO73305,TRK-28053490,DHL Express,2025-08-28,37,34,False,0,False,Passed Inspection,Delivered
PO73306,TRK-51513974,Maersk Line,2023-05-11,16,16,False,0,False,Passed Inspection,Delivered
PO73307,TRK-80521590,DB Schenker Logistics,2025-10-08,28,25,False,0,False,Passed Inspection,Delivered
PO73308,TRK-18544640,Maersk Line,2025-11-18,9,13,True,4,False,Passed Inspection,Delivered
PO73309,TRK-82427515,DB Schenker Logistics,2025-04-16,8,8,False,0,False,Passed Inspection,Delivered
PO73310,TRK-68038261,FedEx Supply Chain,2023-11-25,12,27,True,15,False,Passed Inspection,Delivered
