po_id,tracking_number,carrier,delivery_date,planned_lead_days,actual_lead_days,is_late,delay_days,has_defect,inspection_status,status
PO77673,TRK-82393442,FedEx Supply Chain,2023-09-24,38,36,False,0,False,Passed Inspection,Delivered
PO77674,TRK-59388287,DHL Express,2024-12-26,11,10,False,0,False,Passed Inspection,Delivered
PO77675,TRK-87270145,Kuehne+Nagel,2025-08-27,24,23,False,0,False,Passed Inspection,Delivered
PO77676,TRK-93501804,Kuehne+Nagel,2023-11-13,20,37,True,17,False,Passed Inspection,Delivered
PO77677,TRK-78545586,DHL Express,2025-09-17,13,10,False,0,False,Passed Inspection,Delivered
PO77678,TRK-25970934,DHL Express,2024-03-24,5,2,False,0,False,Passed Inspection,Delivered
PO77679,TRK-85453159,DB Schenker Logistics,2023-04-18,20,17,False,0,False,Passed Inspection,Delivered
PO77680,TRK-71332541,DHL Express,2024-01-10,8,21,True,13,False,Passed Inspection,Delivered
PO77681,TRK-54746432,DB Schenker Logistics,2025-08-30,15,16,True,1,False,Passed Inspection,Delivered
PO77682,TRK-28508059,Blue Dart Cargo,2025-06-11,9,7,False,0,False,Passed Inspection,Delivered
PO77683,TRK-62481386,Maersk Line,2025-03-30,23,22,False,0,False,Passed Inspection,Delivered
PO77684,TRK-92287973,DB Schenker Logistics,2024-03-26,17,14,False,0,False,Passed Inspection,Delivered
PO77685,TRK-79642565,DB Schenker Logistics,2025-05-13,16,14,False,0,False,Passed Inspection,Delivered
PO77686,TRK-38612955,Maersk Line,2025-02-24,8,8,False,0,False,Passed Inspection,Delivered
PO77687,TRK-23103363,Kuehne+Nagel,2025-06-01,5,15,True,10,False,Passed Inspection,Delivered
PO77688,TRK-80695035,DB Schenker Logistics,2024-09-04,3,2,False,0,False,Passed Inspection,Delivered
PO77689,TRK-89880628,Maersk Line,2024-08-08,32,30,False,0,False,Passed Inspection,Delivered
PO77690,TRK-97160647,DB Schenker Logistics,2025-12-30,26,36,True,10,False,Passed Inspection,Delivered
PO77691,TRK-63008100,DB Schenker Logistics,2025-11-12,12,10,False,0,False,Passed Inspection,Delivered
PO77692,TRK-22621540,Maersk Line,2024-08-16,9,6,False,0,False,Passed Inspection,Delivered
PO77693,TRK-92613691,DHL Express,2023-08-28,20,20,False,0,False,Passed Inspection,Delivered
PO77694,TRK-56329291,Blue Dart Cargo,2024-04-22,26,30,True,4,False,Passed Inspection,Delivered
PO77695,TRK-95926548,Maersk Line,2024-07-27,7,21,True,14,False,Passed Inspection,Delivered
PO77696,TRK-76416510,FedEx Supply Chain,2025-02-20,27,40,True,13,False,Passed Inspection,Delivered
PO77697,TRK-46973396,FedEx Supply Chain,2023-12-16,2,1,False,0,False,Passed Inspection,Delivered
PO77698,TRK-43433500,FedEx Supply Chain,2023-03-07,17,16,False,0,False,Passed Inspection,Delivered
PO77699,TRK-18406517,Kuehne+Nagel,2025-07-05,18,16,False,0,False,Passed Inspection,Delivered
PO77700,TRK-10286706,DHL Express,2025-12-19,24,44,True,20,False,Passed Inspection,Delivered
PO77701,TRK-52311448,Blue Dart Cargo,2023-04-24,23,23,False,0,False,Passed Inspection,Delivered
PO77702,TRK-97323796,Maersk Line,2024-01-15,20,31,True,11,False,Passed Inspection,Delivered
PO77703,TRK-61251297,Blue Dart Cargo,2024-05-25,20,36,True,16,False,Passed Inspection,Delivered
PO77704,TRK-24379699,Blue Dart Cargo,2025-05-03,23,21,False,0,False,Passed Inspection,Delivered
PO77705,TRK-34855061,DB Schenker Logistics,2025-05-16,5,20,True,15,False,Passed Inspection,Delivered
PO77706,TRK-50483394,DB Schenker Logistics,2024-01-29,18,18,False,0,False,Passed Inspection,Delivered
PO77707,TRK-13725302,DB Schenker Logistics,2023-12-10,2,1,False,0,False,Passed Inspection,Delivered
PO77708,TRK-40192741,Maersk Line,2024-04-13,20,25,True,5,True,Major Defect - Rejected,Delivered
PO77709,TRK-11518376,DB Schenker Logistics,2023-10-07,17,16,False,0,False,Passed Inspection,Delivered
PO77710,TRK-92625189,Kuehne+Nagel,2024-04-30,10,8,False,0,False,Passed Inspection,Delivered
PO77711,TRK-31291244,FedEx Supply Chain,2023-11-18,16,34,True,18,False,Passed Inspection,Delivered
PO77712,TRK-96734599,DB Schenker Logistics,2023-03-30,26,23,False,0,False,Passed Inspection,Delivered
PO77713,TRK-63218144,Maersk Line,2025-03-19,26,27,True,1,False,Passed Inspection,Delivered
PO77714,TRK-78475456,Blue Dart Cargo,2025-06-07,26,27,True,1,False,Passed Inspection,Delivered
PO77715,TRK-61349404,DHL Express,2023-12-16,22,35,True,13,False,Passed Inspection,Delivered
PO77716,TRK-14141776,DHL Express,2024-04-18,38,35,False,0,False,Passed Inspection,Delivered
PO77717,TRK-73596319,DB Schenker Logistics,2024-04-14,16,29,True,13,False,Passed Inspection,Delivered
PO77718,TRK-85479139,DHL Express,2023-02-19,28,25,False,0,False,Passed Inspection,Delivered
PO77719,TRK-44968357,DB Schenker Logistics,2024-09-21,14,32,True,18,False,Passed Inspection,Delivered
PO77720,TRK-96197864,FedEx Supply Chain,2024-06-01,17,16,False,0,False,Passed Inspection,Delivered
PO77721,TRK-87803559,Kuehne+Nagel,2025-11-25,10,29,True,19,False,Passed Inspection,Delivered
PO77722,TRK-83652115,Blue Dart Cargo,2024-03-07,24,24,False,0,False,Passed Inspection,Delivered
PO77723,TRK-47835863,DHL Express,2025-05-22,6,3,False,0,False,Passed Inspection,Delivered
PO77724,TRK-67091589,Maersk Line,2024-03-27,27,24,False,0,False,Passed Inspection,Delivered
PO77725,TRK-73871966,DB Schenker Logistics,2023-08-16,26,25,False,0,False,Passed Inspection,Delivered
PO77726,TRK-86865703,DB Schenker Logistics,2024-02-14,14,28,True,14,False,Passed Inspection,Delivered
PO77727,TRK-22178806,FedEx Supply Chain,2025-09-16,24,23,False,0,False,Passed Inspection,Delivered
PO77728,TRK-43514818,FedEx Supply Chain,2023-10-27,4,19,True,15,False,Passed Inspection,Delivered
PO77729,TRK-16303012,Kuehne+Nagel,2025-07-15,2,1,False,0,False,Passed Inspection,Delivered
PO77730,TRK-79896931,Maersk Line,2025-01-09,11,11,False,0,False,Passed Inspection,Delivered
PO77731,TRK-13258900,Blue Dart Cargo,2025-04-21,27,25,False,0,False,Passed Inspection,Delivered
PO77732,TRK-28177577,Maersk Line,2025-04-23,22,20,False,0,False,Passed Inspection,Delivered
PO77733,TRK-93404035,Maersk Line,2024-08-20,18,31,True,13,False,Passed Inspection,Delivered
PO77734,TRK-41940672,FedEx Supply Chain,2024-11-20,20,30,True,10,False,Passed Inspection,Delivered
PO77735,TRK-12451645,Blue Dart Cargo,2023-04-09,25,22,False,0,False,Passed Inspection,Delivered
PO77736,TRK-94170067,Maersk Line,2025-02-05,3,1,False,0,False,Passed Inspection,Delivered
PO77737,TRK-13435436,Maersk Line,2025-03-17,28,27,False,0,False,Passed Inspection,Delivered
PO77738,TRK-57060239,Maersk Line,2023-05-10,17,16,False,0,False,Passed Inspection,Delivered
PO77739,TRK-99892794,Kuehne+Nagel,2024-08-25,35,35,False,0,False,Passed Inspection,Delivered
PO77740,TRK-79365331,Maersk Line,2024-07-25,14,14,False,0,False,Passed Inspection,Delivered
PO77741,TRK-20435235,DHL Express,2023-12-17,12,11,False,0,False,Passed Inspection,Delivered
PO77742,TRK-59573884,Kuehne+Nagel,2023-03-27,3,13,True,10,False,Passed Inspection,Delivered
PO77743,TRK-58418188,DHL Express,2023-02-06,8,26,True,18,False,Passed Inspection,Delivered
PO77744,TRK-15730508,Kuehne+Nagel,2023-09-13,28,27,False,0,False,Passed Inspection,Delivered
PO77745,TRK-53274909,Kuehne+Nagel,2023-09-30,21,20,False,0,False,Passed Inspection,Delivered
PO77746,TRK-37025925,DB Schenker Logistics,2023-08-22,2,1,False,0,False,Passed Inspection,Delivered
PO77747,TRK-28578039,Maersk Line,2024-11-05,13,11,False,0,False,Passed Inspection,Delivered
PO77748,TRK-65365163,FedEx Supply Chain,2024-05-06,33,30,False,0,False,Passed Inspection,Delivered
PO77749,TRK-50903627,Kuehne+Nagel,2023-06-17,35,45,True,10,False,Passed Inspection,Delivered
PO77750,TRK-78669747,DHL Express,2023-04-11,6,9,True,3,False,Passed Inspection,Delivered
PO77751,TRK-31857374,DB Schenker Logistics,2025-01-30,32,43,True,11,False,Passed Inspection,Delivered
PO77752,TRK-92218318,Maersk Line,2025-10-30,11,10,False,0,False,Passed Inspection,Delivered
PO77753,TRK-56190181,FedEx Supply Chain,2025-07-14,14,28,True,14,False,Passed Inspection,Delivered
PO77754,TRK-95330680,Maersk Line,2025-04-14,5,5,False,0,False,Passed Inspection,Delivered
PO77755,TRK-58467299,Blue Dart Cargo,2023-12-25,11,10,False,0,False,Passed Inspection,Delivered
PO77756,TRK-46805789,Blue Dart Cargo,2025-02-20,4,11,True,7,False,Passed Inspection,Delivered
PO77757,TRK-33555677,Blue Dart Cargo,2023-04-20,20,20,False,0,False,Passed Inspection,Delivered
PO77758,TRK-89980582,Blue Dart Cargo,2023-07-20,16,13,False,0,False,Passed Inspection,Delivered
PO77759,TRK-21537751,DB Schenker Logistics,2023-06-10,11,8,False,0,False,Passed Inspection,Delivered
PO77760,TRK-65190105,DHL Express,2023-08-01,14,11,False,0,False,Passed Inspection,Delivered
PO77761,TRK-34517464,Kuehne+Nagel,2024-02-13,20,17,False,0,False,Passed Inspection,Delivered
PO77762,TRK-96653507,DHL Express,2023-02-24,5,7,True,2,False,Passed Inspection,Delivered
PO77763,TRK-29018157,DB Schenker Logistics,2025-07-25,26,46,True,20,False,Passed Inspection,Delivered
PO77764,TRK-90004295,Maersk Line,2025-02-23,3,2,False,0,False,Passed Inspection,Delivered
PO77765,TRK-11537997,FedEx Supply Chain,2025-01-11,27,47,True,20,False,Passed Inspection,Delivered
PO77766,TRK-15931652,Kuehne+Nagel,2023-08-11,31,30,False,0,False,Passed Inspection,Delivered
PO77767,TRK-94706871,DB Schenker Logistics,2025-09-10,26,33,True,7,False,Passed Inspection,Delivered
PO77768,TRK-73498991,Kuehne+Nagel,2023-01-29,6,22,True,16,False,Passed Inspection,Delivered
PO77769,TRK-60520841,FedEx Supply Chain,2026-01-29,20,36,True,16,False,Passed Inspection,In Transit
PO77770,TRK-45306621,DHL Express,2025-04-09,37,34,False,0,False,Passed Inspection,Delivered
PO77771,TRK-59884318,Kuehne+Nagel,2023-09-06,27,27,False,0,False,Passed Inspection,Delivered
PO77772,TRK-34651598,DB Schenker Logistics,2023-08-21,17,17,False,0,False,Passed Inspection,Delivered
PO77773,TRK-95660722,Maersk Line,2025-03-03,28,32,True,4,False,Passed Inspection,Delivered
PO77774,TRK-48702534,FedEx Supply Chain,2025-06-26,5,23,True,18,False,Passed Inspection,Delivered
PO77775,TRK-17448133,Kuehne+Nagel,2024-06-09,17,15,False,0,True,Major Defect - Rejected,Delivered
PO77776,TRK-38797983,Blue Dart Cargo,2023-04-06,21,30,True,9,False,Passed Inspection,Delivered
PO77777,TRK-24863844,FedEx Supply Chain,2024-07-09,5,15,True,10,False,Passed Inspection,Delivered
PO77778,TRK-35878652,DB Schenker Logistics,2024-06-12,4,4,False,0,False,Passed Inspection,Delivered
PO77779,TRK-93310242,DHL Express,2024-01-22,19,30,True,11,False,Passed Inspection,Delivered
PO77780,TRK-14788670,Maersk Line,2025-10-23,34,38,True,4,True,Minor Defect - Accepted,Delivered
PO77781,TRK-62983299,DHL Express,2024-02-08,31,28,False,0,False,Passed Inspection,Delivered
PO77782,TRK-43590089,Blue Dart Cargo,2023-10-18,24,24,False,0,False,Passed Inspection,Delivered
PO77783,TRK-52979416,Blue Dart Cargo,2025-02-04,4,25,True,21,False,Passed Inspection,Delivered
PO77784,TRK-82477057,DHL Express,2024-12-05,19,27,True,8,False,Passed Inspection,Delivered
PO77785,TRK-73428671,Blue Dart Cargo,2024-12-17,26,37,True,11,False,Passed Inspection,Delivered
PO77786,TRK-86257740,DHL Express,2024-07-31,27,26,False,0,False,Passed Inspection,Delivered
PO77787,TRK-78482301,Kuehne+Nagel,2024-01-05,3,21,True,18,False,Passed Inspection,Delivered
PO77788,TRK-16403947,Blue Dart Cargo,2023-11-25,28,46,True,18,False,Passed Inspection,Delivered
PO77789,TRK-65842118,FedEx Supply Chain,2023-05-21,11,11,False,0,False,Passed Inspection,Delivered
PO77790,TRK-98152095,DB Schenker Logistics,2023-08-09,3,17,True,14,False,Passed Inspection,Delivered
PO77791,TRK-84217249,Blue Dart Cargo,2024-11-05,23,41,True,18,False,Passed Inspection,Delivered
PO77792,TRK-50760410,Blue Dart Cargo,2024-04-10,18,21,True,3,False,Passed Inspection,Delivered
PO77793,TRK-84870338,DB Schenker Logistics,2025-03-31,13,11,False,0,False,Passed Inspection,Delivered
PO77794,TRK-54055090,Maersk Line,2025-07-02,15,33,True,18,False,Passed Inspection,Delivered
PO77795,TRK-34962564,DB Schenker Logistics,2024-09-26,14,23,True,9,False,Passed Inspection,Delivered
PO77796,TRK-31336945,FedEx Supply Chain,2023-05-21,26,26,False,0,False,Passed Inspection,Delivered
PO77797,TRK-10390325,Blue Dart Cargo,2023-01-19,17,15,False,0,False,Passed Inspection,Delivered
PO77798,TRK-24838223,Blue Dart Cargo,2023-10-05,29,27,False,0,False,Passed Inspection,Delivered
PO77799,TRK-88620071,Kuehne+Nagel,2023-11-20,10,14,True,4,False,Passed Inspection,Delivered
PO77800,TRK-26379013,Maersk Line,2023-04-17,18,26,True,8,False,Passed Inspection,Delivered
PO77801,TRK-52838500,FedEx Supply Chain,2025-05-13,9,11,True,2,False,Passed Inspection,Delivered
PO77802,TRK-36747183,DB Schenker Logistics,2024-02-18,12,12,False,0,False,Passed Inspection,Delivered
PO77803,TRK-57329509,Kuehne+Nagel,2025-04-01,9,8,False,0,False,Passed Inspection,Delivered
PO77804,TRK-59076511,FedEx Supply Chain,2023-09-10,25,24,False,0,False,Passed Inspection,Delivered
PO77805,TRK-62611274,Blue Dart Cargo,2023-01-28,2,16,True,14,False,Passed Inspection,Delivered
PO77806,TRK-59618007,Kuehne+Nagel,2023-07-09,31,40,True,9,False,Passed Inspection,Delivered
PO77807,TRK-41877403,DB Schenker Logistics,2024-06-26,19,28,True,9,False,Passed Inspection,Delivered
PO77808,TRK-61178510,DHL Express,2024-07-04,6,25,True,19,False,Passed Inspection,Delivered
PO77809,TRK-11088296,DB Schenker Logistics,2024-05-03,11,10,False,0,False,Passed Inspection,Delivered
PO77810,TRK-21014663,DB Schenker Logistics,2025-12-09,13,23,True,10,False,Passed Inspection,Delivered
PO77811,TRK-65257993,DB Schenker Logistics,2025-01-07,16,23,True,7,False,Passed Inspection,Delivered
PO77812,TRK-93520069,Maersk Line,2025-04-02,21,21,False,0,True,Major Defect - Rejected,Delivered
PO77813,TRK-90497194,Kuehne+Nagel,2023-06-29,27,43,True,16,False,Passed Inspection,Delivered
PO77814,TRK-22541938,DHL Express,2024-06-02,11,9,False,0,False,Passed Inspection,Delivered
PO77815,TRK-31066053,Maersk Line,2024-12-13,18,32,True,14,False,Passed Inspection,Delivered
PO77816,TRK-92873953,FedEx Supply Chain,2024-10-24,23,22,False,0,False,Passed Inspection,Delivered
PO77817,TRK-81779967,Blue Dart Cargo,2025-12-14,23,42,True,19,False,Passed Inspection,Delivered
PO77818,TRK-84449521,Kuehne+Nagel,2024-06-28,24,24,False,0,False,Passed Inspection,Delivered
PO77819,TRK-49885562,DB Schenker Logistics,2024-03-08,17,25,True,8,False,Passed Inspection,Delivered
PO77820,TRK-39035308,FedEx Supply Chain,2025-12-04,23,34,True,11,False,Passed Inspection,Delivered
PO77821,TRK-40728492,Blue Dart Cargo,2024-01-20,15,15,False,0,False,Passed Inspection,Delivered
PO77822,TRK-93438577,DB Schenker Logistics,2024-09-28,12,12,False,0,False,Passed Inspection,Delivered
PO77823,TRK-75143896,DHL Express,2023-02-12,15,12,False,0,False,Passed Inspection,Delivered
PO77824,TRK-43487712,DHL Express,2023-07-05,4,4,False,0,False,Passed Inspection,Delivered
PO77825,TRK-33238670,DB Schenker Logistics,2023-03-21,18,17,False,0,False,Passed Inspection,Delivered
PO77826,TRK-86744291,Kuehne+Nagel,2024-05-06,35,34,False,0,True,Major Defect - Rejected,Delivered
PO77827,TRK-22886470,DHL Express,2025-11-10,26,24,False,0,False,Passed Inspection,Delivered
PO77828,TRK-38040897,FedEx Supply Chain,2023-04-05,18,16,False,0,False,Passed Inspection,Delivered
PO77829,TRK-15155435,Maersk Line,2026-01-03,23,30,True,7,False,Passed Inspection,In Transit
PO77830,TRK-17742777,DHL Express,2025-08-20,13,11,False,0,False,Passed Inspection,Delivered
PO77831,TRK-88039110,Kuehne+Nagel,2023-01-12,8,5,False,0,True,Major Defect - Rejected,Delivered
PO77832,TRK-17434614,DB Schenker Logistics,2023-01-28,14,11,False,0,False,Passed Inspection,Delivered
PO77833,TRK-78300251,FedEx Supply Chain,2025-10-15,32,32,False,0,False,Passed Inspection,Delivered
PO77834,TRK-34986882,DB Schenker Logistics,2024-11-25,38,54,True,16,False,Passed Inspection,Delivered
PO77835,TRK-49230200,Blue Dart Cargo,2023-08-22,27,43,True,16,False,Passed Inspection,Delivered
PO77836,TRK-55364889,FedEx Supply Chain,2025-11-29,7,19,True,12,False,Passed Inspection,Delivered
PO77837,TRK-89408862,Maersk Line,2024-09-23,20,17,False,0,False,Passed Inspection,Delivered
PO77838,TRK-30123247,FedEx Supply Chain,2024-12-25,22,29,True,7,False,Passed Inspection,Delivered
PO77839,TRK-34014491,Kuehne+Nagel,2025-01-20,11,8,False,0,False,Passed Inspection,Delivered
PO77840,TRK-41444340,Blue Dart Cargo,2023-08-21,4,12,True,8,False,Passed Inspection,Delivered
PO77841,TRK-51358645,DB Schenker Logistics,2024-02-05,8,7,False,0,False,Passed Inspection,Delivered
PO77842,TRK-87249012,Blue Dart Cargo,2023-06-07,18,17,False,0,False,Passed Inspection,Delivered
PO77843,TRK-21209072,FedEx Supply Chain,2024-08-24,22,22,False,0,False,Passed Inspection,Delivered
PO77844,TRK-31991938,DB Schenker Logistics,2026-01-05,15,19,True,4,False,Passed Inspection,In Transit
PO77845,TRK-84564170,FedEx Supply Chain,2024-12-02,14,14,False,0,False,Passed Inspection,Delivered
PO77846,TRK-13004846,Blue Dart Cargo,2025-02-19,26,23,False,0,False,Passed Inspection,Delivered
PO77847,TRK-43923450,DHL Express,2023-09-06,27,36,True,9,False,Passed Inspection,Delivered
PO77848,TRK-15715881,Blue Dart Cargo,2024-09-11,26,26,False,0,False,Passed Inspection,Delivered
PO77849,TRK-29114235,FedEx Supply Chain,2026-01-23,21,30,True,9,False,Passed Inspection,In Transit
PO77850,TRK-18291961,Blue Dart Cargo,2023-05-26,35,49,True,14,False,Passed Inspection,Delivered
PO77851,TRK-94412666,DHL Express,2023-08-16,7,4,False,0,False,Passed Inspection,Delivered
PO77852,TRK-40191720,Maersk Line,2025-03-03,4,4,False,0,False,Passed Inspection,Delivered
PO77853,TRK-12613376,Maersk Line,2023-01-22,13,10,False,0,False,Passed Inspection,Delivered
PO77854,TRK-12819856,Blue Dart Cargo,2023-09-04,20,20,False,0,True,Major Defect - Rejected,Delivered
PO77855,TRK-36480741,Blue Dart Cargo,2025-12-20,38,51,True,13,False,Passed Inspection,Delivered
PO77856,TRK-92295190,DB Schenker Logistics,2023-03-06,36,44,True,8,False,Passed Inspection,Delivered
PO77857,TRK-84435376,Maersk Line,2024-05-19,35,35,False,0,False,Passed Inspection,Delivered
PO77858,TRK-28655394,Maersk Line,2024-01-30,18,33,True,15,False,Passed Inspection,Delivered
PO77859,TRK-81220369,FedEx Supply Chain,2024-03-20,11,8,False,0,False,Passed Inspection,Delivered
PO77860,TRK-25346195,Blue Dart Cargo,2023-11-03,23,24,True,1,False,Passed Inspection,Delivered
PO77861,TRK-51430178,FedEx Supply Chain,2023-12-16,31,48,True,17,False,Passed Inspection,Delivered
PO77862,TRK-48963233,Kuehne+Nagel,2025-05-09,12,26,True,14,False,Passed Inspection,Delivered
PO77863,TRK-33041184,Kuehne+Nagel,2023-02-28,30,30,False,0,True,Major Defect - Rejected,Delivered
PO77864,TRK-48247898,FedEx Supply Chain,2023-06-27,28,36,True,8,False,Passed Inspection,Delivered
PO77865,TRK-97004695,DHL Express,2023-10-28,12,11,False,0,True,Major Defect - Rejected,Delivered
PO77866,TRK-28966976,DHL Express,2025-08-06,28,43,True,15,False,Passed Inspection,Delivered
PO77867,TRK-62763564,DB Schenker Logistics,2024-03-29,23,23,False,0,False,Passed Inspection,Delivered
PO77868,TRK-71047049,Kuehne+Nagel,2023-02-26,21,18,False,0,False,Passed Inspection,Delivered
PO77869,TRK-13935159,Maersk Line,2024-08-02,10,10,False,0,False,Passed Inspection,Delivered
PO77870,TRK-59810189,Maersk Line,2024-11-22,8,5,False,0,False,Passed Inspection,Delivered
PO77871,TRK-44848569,Kuehne+Nagel,2024-06-06,3,21,True,18,False,Passed Inspection,Delivered
PO77872,TRK-71284228,FedEx Supply Chain,2023-04-12,6,4,False,0,False,Passed Inspection,Delivered
PO77873,TRK-29245332,DB Schenker Logistics,2025-09-07,18,18,False,0,False,Passed Inspection,Delivered
PO77874,TRK-88804075,Blue Dart Cargo,2025-08-10,13,13,False,0,False,Passed Inspection,Delivered
PO77875,TRK-23169127,DHL Express,2025-10-08,17,14,False,0,False,Passed Inspection,Delivered
PO77876,TRK-90950776,Kuehne+Nagel,2025-12-29,23,38,True,15,False,Passed Inspection,Delivered
PO77877,TRK-98401841,FedEx Supply Chain,2024-01-12,23,29,True,6,False,Passed Inspection,Delivered
PO77878,TRK-33321805,DB Schenker Logistics,2024-04-26,22,20,False,0,False,Passed Inspection,Delivered
PO77879,TRK-94614579,Blue Dart Cargo,2025-12-04,18,18,False,0,False,Passed Inspection,Delivered
PO77880,TRK-30263505,Kuehne+Nagel,2024-06-12,36,36,False,0,False,Passed Inspection,Delivered
PO77881,TRK-91590366,Maersk Line,2025-08-25,23,20,False,0,False,Passed Inspection,Delivered
PO77882,TRK-65058723,FedEx Supply Chain,2025-01-06,13,27,True,14,False,Passed Inspection,Delivered
PO77883,TRK-89221642,Kuehne+Nagel,2025-11-12,17,31,True,14,False,Passed Inspection,Delivered
PO77884,TRK-27353782,Blue Dart Cargo,2023-02-11,32,30,False,0,False,Passed Inspection,Delivered
PO77885,TRK-65083417,FedEx Supply Chain,2025-03-01,18,17,False,0,False,Passed Inspection,Delivered
PO77886,TRK-34705851,DB Schenker Logistics,2025-06-21,26,26,False,0,False,Passed Inspection,Delivered
PO77887,TRK-75350379,Maersk Line,2023-08-29,23,23,False,0,False,Passed Inspection,Delivered
PO77888,TRK-93386839,Blue Dart Cargo,2025-03-25,10,9,False,0,False,Passed Inspection,Delivered
PO77889,TRK-82642166,DHL Express,2023-09-04,24,33,True,9,False,Passed Inspection,Delivered
PO77890,TRK-38286944,Maersk Line,2025-10-07,18,20,True,2,False,Passed Inspection,Delivered
PO77891,TRK-79751917,Kuehne+Nagel,2025-10-15,22,24,True,2,False,Passed Inspection,Delivered
PO77892,TRK-16265722,Blue Dart Cargo,2023-01-30,13,25,True,12,False,Passed Inspection,Delivered
PO77893,TRK-39643905,Blue Dart Cargo,2024-07-17,11,8,False,0,False,Passed Inspection,Delivered
PO77894,TRK-56329615,Maersk Line,2024-03-06,12,12,False,0,False,Passed Inspection,Delivered
PO77895,TRK-92855017,FedEx Supply Chain,2025-09-26,6,24,True,18,False,Passed Inspection,Delivered
PO77896,TRK-18404746,Kuehne+Nagel,2023-12-29,12,12,False,0,False,Passed Inspection,Delivered
PO77897,TRK-34698545,Blue Dart Cargo,2025-04-12,26,44,True,18,False,Passed Inspection,Delivered
PO77898,TRK-68777390,DHL Express,2023-06-18,31,41,True,10,False,Passed Inspection,Delivered
PO77899,TRK-90825801,Kuehne+Nagel,2023-09-27,24,37,True,13,False,Passed Inspection,Delivered
PO77900,TRK-71777105,Maersk Line,2026-01-11,10,28,True,18,False,Passed Inspection,In Transit
PO77901,TRK-76853549,Kuehne+Nagel,2024-04-09,28,43,True,15,False,Passed Inspection,Delivered
PO77902,TRK-38517474,Maersk Line,2025-05-14,27,26,False,0,False,Passed Inspection,Delivered
PO77903,TRK-70068660,Blue Dart Cargo,2025-12-06,6,11,True,5,False,Passed Inspection,Delivered
PO77904,TRK-98263233,Kuehne+Nagel,2025-12-07,18,15,False,0,False,Passed Inspection,Delivered
PO77905,TRK-31466734,Kuehne+Nagel,2023-02-12,24,21,False,0,False,Passed Inspection,Delivered
PO77906,TRK-86432585,Kuehne+Nagel,2023-10-11,27,29,True,2,False,Passed Inspection,Delivered
PO77907,TRK-75780142,Kuehne+Nagel,2025-03-15,24,22,False,0,False,Passed Inspection,Delivered
PO77908,TRK-50896839,Kuehne+Nagel,2025-10-20,11,9,False,0,False,Passed Inspection,Delivered
PO77909,TRK-46917070,Kuehne+Nagel,2025-12-21,14,14,False,0,False,Passed Inspection,Delivered
PO77910,TRK-49405452,DHL Express,2025-03-28,31,29,False,0,True,Major Defect - Rejected,Delivered
PO77911,TRK-35474646,FedEx Supply Chain,2023-05-14,20,19,False,0,False,Passed Inspection,Delivered
PO77912,TRK-55544786,Blue Dart Cargo,2025-05-03,22,40,True,18,True,Minor Defect - Accepted,Delivered
PO77913,TRK-53627308,Maersk Line,2023-11-03,8,9,True,1,False,Passed Inspection,Delivered
PO77914,TRK-97551899,Maersk Line,2025-07-29,37,55,True,18,False,Passed Inspection,Delivered
PO77915,TRK-24454752,Kuehne+Nagel,2024-09-20,19,30,True,11,False,Passed Inspection,Delivered
PO77916,TRK-55956591,Maersk Line,2023-08-08,18,18,False,0,False,Passed Inspection,Delivered
PO77917,TRK-49449598,DB Schenker Logistics,2025-08-17,23,36,True,13,False,Passed Inspection,Delivered
PO77918,TRK-54857422,Kuehne+Nagel,2026-01-23,14,36,True,22,False,Passed Inspection,In Transit
PO77919,TRK-13209023,Blue Dart Cargo,2024-07-22,17,14,False,0,True,Major Defect - Rejected,Delivered
PO77920,TRK-60152527,Maersk Line,2025-06-16,11,8,False,0,False,Passed Inspection,Delivered
PO77921,TRK-96852432,FedEx Supply Chain,2023-03-26,20,19,False,0,False,Passed Inspection,Delivered
PO77922,TRK-95779592,Blue Dart Cargo,2023-11-20,27,27,False,0,False,Passed Inspection,Delivered
PO77923,TRK-35417889,DHL Express,2023-06-20,33,31,False,0,False,Passed Inspection,Delivered
PO77924,TRK-57985114,FedEx Supply Chain,2023-12-08,22,31,True,9,False,Passed Inspection,Delivered
PO77925,TRK-69802422,Kuehne+Nagel,2024-02-23,8,7,False,0,False,Passed Inspection,Delivered
PO77926,TRK-86861552,Kuehne+Nagel,2024-05-04,20,17,False,0,False,Passed Inspection,Delivered
PO77927,TRK-83935237,Maersk Line,2024-02-03,31,45,True,14,False,Passed Inspection,Delivered
PO77928,TRK-41877325,Blue Dart Cargo,2024-09-02,10,14,True,4,False,Passed Inspection,Delivered
PO77929,TRK-13432808,Blue Dart Cargo,2023-09-11,5,13,True,8,False,Passed Inspection,Delivered
PO77930,TRK-11546423,Kuehne+Nagel,2024-02-05,20,20,False,0,False,Passed Inspection,Delivered
PO77931,TRK-55032765,Maersk Line,2025-07-14,6,6,False,0,False,Passed Inspection,Delivered
PO77932,TRK-64695508,DHL Express,2024-10-01,10,24,True,14,False,Passed Inspection,Delivered
PO77933,TRK-41560928,Blue Dart Cargo,2023-02-19,12,20,True,8,False,Passed Inspection,Delivered
PO77934,TRK-11888796,DHL Express,2024-01-12,18,17,False,0,False,Passed Inspection,Delivered
PO77935,TRK-80706133,DB Schenker Logistics,2025-07-18,21,21,False,0,False,Passed Inspection,Delivered
PO77936,TRK-85466001,FedEx Supply Chain,2023-08-24,27,38,True,11,False,Passed Inspection,Delivered
